,make,model,year,fuel_type,hp,num_cyl,trans_type,drive_type,doors,size,style,highway_mpg,city_mpg,popularity,MSRP,cat_1,cat_2
11584,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,22,870,41350,crossover,luxury
11585,Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,38100,crossover,luxury
11586,Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,41350,crossover,luxury
11587,Volvo,XC60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,46950,crossover,luxury
11588,Volvo,XC60,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,42650,crossover,luxury
11589,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,47200,crossover,luxury
11590,Volvo,XC60,2016,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,47050,crossover,luxury
11591,Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,36600,crossover,luxury
11592,Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,44150,crossover,luxury
11593,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,47750,crossover,luxury
11594,Volvo,XC60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,870,51050,crossover,luxury
11595,Volvo,XC60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,870,45650,crossover,luxury
11596,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,43350,crossover,luxury
11597,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,20,870,51300,crossover,luxury
11598,Volvo,XC60,2016,regular unleaded,302.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,29,22,870,45750,crossover,luxury
11599,Volvo,XC60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,31,23,870,39850,crossover,luxury
11600,Volvo,XC60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,23,870,40950,crossover,luxury
11601,Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,46350,crossover,luxury
11602,Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,51000,crossover,luxury
11603,Volvo,XC60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,870,46350,crossover,luxury
11604,Volvo,XC60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,23,870,40950,crossover,luxury
11605,Volvo,XC70,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,18,870,34500,crossover,luxury
11606,Volvo,XC70,2014,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,40950,crossover,luxury
11607,Volvo,XC70,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,42050,crossover,luxury
11608,Volvo,XC70,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,25,18,870,36900,crossover,luxury
11609,Volvo,XC70,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,24,870,36050,crossover,luxury
11610,Volvo,XC70,2015,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,24,17,870,41800,crossover,luxury
11611,Volvo,XC70,2015,regular unleaded,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,25,18,870,37550,crossover,luxury
11612,Volvo,XC70,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,24,870,35400,crossover,luxury
11613,Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,46675,crossover,luxury
11614,Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,43050,crossover,luxury
11615,Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,48175,crossover,luxury
11616,Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,41550,crossover,luxury
11617,Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,47175,crossover,luxury
11618,Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,38600,crossover,luxury
11619,Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,37100,crossover,luxury
11620,Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,45675,crossover,luxury
11621,Volvo,XC70,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,19,870,42050,crossover,luxury
11622,Volvo,XC70,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,31,23,870,40550,crossover,luxury
11623,Volvo,XC90,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,16,870,39700,crossover,luxury
11624,Volvo,XC90,2014,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,16,870,42700,crossover,luxury
11625,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,53250,crossover,luxury
11626,Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,49800,crossover,luxury
11627,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,43950,crossover,luxury
11628,Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,55400,crossover,luxury
11629,Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,53800,crossover,luxury
11630,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,51250,crossover,luxury
11631,Volvo,XC90,2016,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,65700,crossover,luxury
11632,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,51350,crossover,luxury
11633,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,22,870,45950,crossover,luxury
11634,Volvo,XC90,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,49350,crossover,luxury
11635,Volvo,XC90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,51150,crossover,luxury
11636,Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,57200,crossover,luxury
11637,Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,51600,crossover,luxury
11638,Volvo,XC90,2017,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,4dr SUV,26,22,870,45750,crossover,luxury
11639,Volvo,XC90,2017,premium unleaded (recommended),316.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,4dr SUV,25,20,870,55600,crossover,luxury
11640,Volvo,XC,2002,premium unleaded (required),197.0,5.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,23,17,870,36500,crossover,luxury
11641,Scion,xD,2012,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15345,hatchback,
11642,Scion,xD,2012,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16145,hatchback,
11643,Scion,xD,2012,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16250,hatchback,
11644,Scion,xD,2012,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,17050,hatchback,
11645,Scion,xD,2013,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,18955,hatchback,
11646,Scion,xD,2013,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16545,hatchback,
11647,Scion,xD,2013,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,18155,hatchback,
11648,Scion,xD,2013,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15745,hatchback,
11649,Scion,xD,2014,regular unleaded,128.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,15920,hatchback,
11650,Scion,xD,2014,regular unleaded,128.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,27,105,16720,hatchback,
11651,Hyundai,XG300,2001,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1439,24999,standard,
11652,Hyundai,XG300,2001,regular unleaded,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1439,23499,standard,
11653,Hyundai,XG350,2003,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,23999,standard,
11654,Hyundai,XG350,2003,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,25599,standard,
11655,Hyundai,XG350,2004,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,25599,standard,
11656,Hyundai,XG350,2004,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,15,1439,23999,standard,
11657,Hyundai,XG350,2005,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1439,24899,standard,
11658,Hyundai,XG350,2005,regular unleaded,194.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1439,26499,standard,
11659,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,25799,standard,
11660,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,27499,standard,
11661,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,21999,standard,
11662,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23799,standard,
11663,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,22599,standard,
11664,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,22999,standard,
11665,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,25499,standard,
11666,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24499,standard,
11667,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20099,standard,
11668,Suzuki,XL-7,2004,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21099,standard,
11669,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,22299,standard,
11670,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24799,standard,
11671,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20899,standard,
11672,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21899,standard,
11673,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,27799,standard,
11674,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,23299,standard,
11675,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21399,standard,
11676,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,25799,standard,
11677,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,22899,standard,
11678,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23399,standard,
11679,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,24099,standard,
11680,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,481,20399,standard,
11681,Suzuki,XL-7,2005,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,26099,standard,
11682,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,24899,standard,
11683,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,26699,standard,
11684,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,481,23199,standard,
11685,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,23699,standard,
11686,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,25499,standard,
11687,Suzuki,XL-7,2006,regular unleaded,185.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,21,16,481,21999,standard,
11688,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,24599,crossover,
11689,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,29549,crossover,
11690,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27949,crossover,
11691,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,28349,crossover,
11692,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25949,crossover,
11693,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,24599,crossover,
11694,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,31749,crossover,
11695,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,26999,crossover,
11696,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,27549,crossover,
11697,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,24349,crossover,
11698,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,25949,crossover,
11699,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,26199,crossover,
11700,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25399,crossover,
11701,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,481,28649,crossover,
11702,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27049,crossover,
11703,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,22999,crossover,
11704,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,30149,crossover,
11705,Suzuki,XL7,2007,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,26749,crossover,
11706,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,25199,crossover,
11707,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,29149,crossover,
11708,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,29149,crossover,
11709,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27499,crossover,
11710,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,26599,crossover,
11711,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,23549,crossover,
11712,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25099,crossover,
11713,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,21599,crossover,
11714,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,25049,crossover,
11715,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,26699,crossover,
11716,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,26749,crossover,
11717,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,16,481,27499,crossover,
11718,Suzuki,XL7,2008,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,481,28249,crossover,
11719,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,481,28280,crossover,
11720,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,481,29930,crossover,
11721,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,481,28580,crossover,
11722,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,481,29079,crossover,
11723,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,481,27429,crossover,
11724,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,481,25745,crossover,
11725,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,481,27395,crossover,
11726,Suzuki,XL7,2009,regular unleaded,252.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,481,30230,crossover,
11727,Cadillac,XLR-V,2007,premium unleaded (required),443.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,20,13,1624,97460,factory tuner,luxury
11728,Cadillac,XLR-V,2008,premium unleaded (required),443.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,14,1624,99160,factory tuner,luxury
11729,Cadillac,XLR-V,2008,premium unleaded (required),443.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,14,1624,100660,factory tuner,luxury
11730,Cadillac,XLR-V,2009,premium unleaded (required),443.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,14,1624,104215,factory tuner,luxury
11731,Cadillac,XLR,2007,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,80655,luxury,
11732,Cadillac,XLR,2007,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,84160,luxury,
11733,Cadillac,XLR,2007,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,78335,luxury,
11734,Cadillac,XLR,2008,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,80650,luxury,
11735,Cadillac,XLR,2008,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,81855,luxury,
11736,Cadillac,XLR,2008,regular unleaded,320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,85650,luxury,
11737,Cadillac,XLR,2009,premium unleaded (recommended),320.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,24,15,1624,86215,luxury,
11738,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,1624,62500,crossover,luxury
11739,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,1624,51895,crossover,luxury
11740,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,1624,38995,crossover,luxury
11741,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,1624,47390,crossover,luxury
11742,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,1624,44895,crossover,luxury
11743,Cadillac,XT5,2017,premium unleaded (required),310.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,1624,54390,crossover,luxury
11744,Nissan,Xterra,2013,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,2009,26900,standard,
11745,Nissan,Xterra,2013,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,16,2009,29440,standard,
11746,Nissan,Xterra,2013,regular unleaded,261.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,16,2009,25850,standard,
11747,Nissan,Xterra,2013,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,2009,30490,standard,
11748,Nissan,Xterra,2013,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,22,16,2009,24850,standard,
11749,Nissan,Xterra,2013,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,2009,24990,standard,
